customer_id,churn,churn_date,tenure_days,is_active
CUST_0001951,1,2023-03-17,0,0
CUST_0001952,1,2024-07-10,0,0
CUST_0001953,1,2023-12-23,0,0
CUST_0001954,1,2022-08-17,1,0
CUST_0001955,1,2024-09-23,0,0
CUST_0001956,1,2023-09-03,1,0
CUST_0001957,1,2024-04-07,0,0
CUST_0001958,1,2025-01-18,0,0
CUST_0001959,1,2024-02-29,0,0
CUST_0001960,1,2023-01-31,0,0
CUST_0001961,1,2025-01-03,0,0
CUST_0001962,1,2024-04-07,0,0
CUST_0001963,1,2025-09-21,0,0
CUST_0001964,1,2025-04-03,1,0
CUST_0001965,1,2024-08-14,0,0
CUST_0001966,1,2023-07-19,0,0
CUST_0001967,1,2022-06-05,0,0
CUST_0001968,1,2024-03-03,1,0
CUST_0001969,1,2023-05-18,0,0
CUST_0001970,1,2024-02-20,0,0
CUST_0001971,1,2022-11-30,0,0
CUST_0001972,1,2023-05-06,0,0
CUST_0001973,1,2022-11-24,0,0
CUST_0001974,1,2022-01-01,0,0
CUST_0001975,1,2025-11-13,29,0
CUST_0001976,1,2023-09-19,0,0
CUST_0001977,1,2025-09-22,0,0
CUST_0001978,1,2022-07-06,0,0
CUST_0001979,1,2022-09-27,1,0
CUST_0001980,1,2022-05-03,0,0
CUST_0001981,1,2023-07-06,0,0
CUST_0001982,1,2025-05-28,1,0
CUST_0001983,1,2025-04-24,0,0
CUST_0001984,1,2023-08-11,0,0
CUST_0001985,1,2025-05-13,0,0
CUST_0001986,1,2022-12-02,0,0
CUST_0001987,1,2023-01-25,0,0
CUST_0001988,1,2022-10-31,0,0
CUST_0001989,1,2024-07-02,0,0
CUST_0001990,1,2024-04-28,0,0
CUST_0001991,1,2024-08-29,0,0
CUST_0001992,1,2022-08-14,0,0
CUST_0001993,1,2023-05-28,0,0
CUST_0001994,1,2024-10-06,0,0
CUST_0001995,1,2022-01-30,1,0
CUST_0001996,1,2023-08-28,1,0
CUST_0001997,1,2024-08-22,0,0
CUST_0001998,1,2024-09-07,0,0
CUST_0001999,1,2023-09-07,0,0
CUST_0002000,1,2024-10-03,0,0
CUST_0002001,1,2024-10-09,0,0
CUST_0002002,1,2025-10-12,3,0
CUST_0002003,1,2023-12-26,0,0
CUST_0002004,1,2023-04-17,0,0
CUST_0002005,1,2023-11-20,0,0
CUST_0002006,1,2022-11-11,0,0
CUST_0002007,1,2024-06-27,0,0
CUST_0002008,1,2023-07-11,0,0
CUST_0002009,1,2024-07-30,0,0
CUST_0002010,1,2022-10-07,1,0
CUST_0002011,1,2025-08-04,0,0
CUST_0002012,1,2024-04-19,0,0
CUST_0002013,1,2023-01-02,0,0
CUST_0002014,1,2022-11-27,0,0
CUST_0002015,1,2023-02-01,0,0
CUST_0002016,1,2024-02-29,2,0
CUST_0002017,1,2023-01-20,0,0
CUST_0002018,1,2023-07-12,0,0
CUST_0002019,1,2024-11-19,0,0
CUST_0002020,1,2025-05-05,0,0
CUST_0002021,1,2022-09-20,0,0
CUST_0002022,1,2023-02-12,0,0
CUST_0002023,1,2025-01-23,0,0
CUST_0002024,1,2024-08-01,0,0
CUST_0002025,1,2024-09-17,1,0
CUST_0002026,1,2024-12-02,0,0
CUST_0002027,1,2024-04-27,1,0
CUST_0002028,1,2024-11-25,0,0
CUST_0002029,1,2025-02-26,0,0
CUST_0002030,1,2024-12-03,0,0
CUST_0002031,1,2024-12-20,0,0
CUST_0002032,0,,77,1
CUST_0002033,1,2024-05-24,0,0
CUST_0002034,1,2025-02-18,0,0
CUST_0002035,1,2023-05-12,0,0
CUST_0002036,1,2022-06-07,0,0
CUST_0002037,1,2025-07-04,0,0
CUST_0002038,1,2022-09-28,0,0
CUST_0002039,1,2025-08-27,0,0
CUST_0002040,1,2022-11-09,0,0
CUST_0002041,1,2025-02-14,0,0
CUST_0002042,1,2022-12-11,0,0
CUST_0002043,1,2025-04-16,0,0
CUST_0002044,1,2022-04-27,0,0
CUST_0002045,1,2024-10-17,0,0
CUST_0002046,1,2025-04-03,0,0
CUST_0002047,1,2022-06-24,1,0
CUST_0002048,1,2024-01-19,0,0
CUST_0002049,1,2022-06-04,0,0
CUST_0002050,1,2023-08-18,0,0
CUST_0002051,1,2022-11-07,1,0
CUST_0002052,1,2022-08-22,0,0
CUST_0002053,1,2025-10-06,0,0
CUST_0002054,1,2022-06-12,1,0
CUST_0002055,1,2023-11-22,0,0
CUST_0002056,1,2022-10-19,0,0
CUST_0002057,1,2022-05-07,0,0
CUST_0002058,1,2023-11-25,1,0
CUST_0002059,1,2023-08-26,1,0
CUST_0002060,1,2025-01-22,0,0
CUST_0002061,1,2025-01-17,0,0
CUST_0002062,1,2023-01-23,0,0
CUST_0002063,1,2024-02-19,0,0
CUST_0002064,1,2022-09-06,0,0
CUST_0002065,1,2022-06-30,0,0
CUST_0002066,1,2024-12-20,0,0
CUST_0002067,1,2025-03-16,0,0
CUST_0002068,1,2023-11-27,0,0
CUST_0002069,1,2022-10-08,0,0
CUST_0002070,1,2025-02-09,0,0
CUST_0002071,1,2022-10-24,0,0
CUST_0002072,1,2023-11-22,0,0
CUST_0002073,1,2023-07-16,0,0
CUST_0002074,1,2025-02-14,0,0
CUST_0002075,1,2024-11-16,0,0
CUST_0002076,1,2022-11-08,1,0
CUST_0002077,1,2024-05-24,0,0
CUST_0002078,1,2023-01-25,0,0
CUST_0002079,1,2022-01-07,1,0
CUST_0002080,1,2023-12-04,0,0
CUST_0002081,1,2024-10-07,0,0
CUST_0002082,1,2023-06-14,0,0
CUST_0002083,1,2022-06-08,0,0
CUST_0002084,1,2025-08-24,0,0
CUST_0002085,1,2024-08-09,0,0
CUST_0002086,1,2025-05-03,0,0
CUST_0002087,1,2022-08-18,0,0
CUST_0002088,1,2025-09-22,0,0
CUST_0002089,1,2023-11-23,0,0
CUST_0002090,1,2022-05-14,1,0
CUST_0002091,1,2024-08-06,0,0
CUST_0002092,1,2022-06-08,0,0
CUST_0002093,1,2025-07-19,0,0
CUST_0002094,1,2023-06-17,0,0
CUST_0002095,1,2023-11-12,0,0
CUST_0002096,1,2022-10-22,0,0
CUST_0002097,1,2024-07-26,1,0
CUST_0002098,1,2024-03-31,0,0
CUST_0002099,1,2025-09-15,0,0
CUST_0002100,1,2022-10-08,0,0
CUST_0002101,1,2024-12-23,0,0
CUST_0002102,1,2022-12-25,0,0
CUST_0002103,1,2024-10-09,0,0
CUST_0002104,1,2025-06-06,0,0
CUST_0002105,1,2025-06-24,0,0
CUST_0002106,1,2025-01-20,0,0
CUST_0002107,1,2024-04-26,0,0
CUST_0002108,1,2023-10-12,2,0
CUST_0002109,1,2022-01-01,0,0
CUST_0002110,1,2022-11-11,0,0
CUST_0002111,1,2025-08-09,2,0
CUST_0002112,1,2025-06-23,0,0
CUST_0002113,1,2025-06-17,0,0
CUST_0002114,1,2023-04-26,0,0
CUST_0002115,1,2025-07-20,1,0
CUST_0002116,1,2023-10-16,0,0
CUST_0002117,1,2024-04-27,0,0
CUST_0002118,1,2024-02-28,0,0
CUST_0002119,1,2022-11-10,0,0
CUST_0002120,1,2022-05-20,1,0
CUST_0002121,1,2023-05-13,0,0
CUST_0002122,1,2025-09-12,0,0
CUST_0002123,1,2022-05-01,0,0
CUST_0002124,0,,48,1
CUST_0002125,1,2023-04-10,0,0
CUST_0002126,1,2024-09-16,0,0
CUST_0002127,1,2024-06-28,0,0
CUST_0002128,1,2025-04-15,0,0
CUST_0002129,1,2022-12-30,0,0
CUST_0002130,1,2022-06-10,0,0
CUST_0002131,1,2023-10-26,0,0
CUST_0002132,1,2024-08-24,0,0
CUST_0002133,1,2023-07-04,0,0
CUST_0002134,1,2025-09-20,0,0
CUST_0002135,1,2024-12-09,0,0
CUST_0002136,1,2024-01-17,0,0
CUST_0002137,1,2022-03-30,0,0
CUST_0002138,1,2024-06-11,0,0
CUST_0002139,1,2023-12-22,0,0
CUST_0002140,1,2025-06-02,0,0
CUST_0002141,1,2023-01-21,0,0
CUST_0002142,1,2025-04-05,0,0
CUST_0002143,1,2023-10-16,0,0
CUST_0002144,1,2022-12-03,0,0
CUST_0002145,1,2023-08-13,0,0
CUST_0002146,1,2023-03-11,0,0
CUST_0002147,1,2025-06-25,0,0
CUST_0002148,1,2024-12-03,0,0
CUST_0002149,1,2023-05-02,0,0
CUST_0002150,1,2022-04-19,0,0
CUST_0002151,1,2023-12-01,0,0
CUST_0002152,1,2024-12-29,0,0
CUST_0002153,1,2023-06-27,0,0
CUST_0002154,1,2024-03-15,0,0
CUST_0002155,1,2023-11-14,0,0
CUST_0002156,1,2025-02-06,0,0
CUST_0002157,1,2023-09-01,0,0
CUST_0002158,1,2024-04-18,0,0
CUST_0002159,1,2023-07-04,0,0
CUST_0002160,1,2022-09-21,0,0
CUST_0002161,1,2022-10-17,0,0
CUST_0002162,1,2022-05-25,0,0
CUST_0002163,1,2023-06-13,0,0
CUST_0002164,1,2022-04-04,0,0
CUST_0002165,1,2022-12-04,0,0
CUST_0002166,1,2024-09-25,0,0
CUST_0002167,1,2024-12-20,0,0
CUST_0002168,1,2022-03-20,1,0
CUST_0002169,1,2022-04-09,0,0
CUST_0002170,1,2023-10-08,0,0
CUST_0002171,1,2024-03-19,0,0
CUST_0002172,1,2025-08-31,0,0
CUST_0002173,1,2025-05-31,0,0
CUST_0002174,1,2025-04-27,0,0
CUST_0002175,1,2024-09-02,0,0
CUST_0002176,1,2022-11-01,0,0
CUST_0002177,1,2024-05-25,0,0
CUST_0002178,1,2022-12-22,0,0
CUST_0002179,1,2024-02-12,0,0
CUST_0002180,1,2024-02-19,1,0
CUST_0002181,1,2022-02-09,0,0
CUST_0002182,1,2023-04-21,0,0
CUST_0002183,1,2025-02-11,0,0
CUST_0002184,1,2025-09-11,0,0
CUST_0002185,1,2023-11-10,0,0
CUST_0002186,1,2024-04-17,0,0
CUST_0002187,1,2023-06-16,0,0
CUST_0002188,1,2022-08-18,0,0
CUST_0002189,1,2025-12-09,27,0
CUST_0002190,1,2024-09-11,0,0
CUST_0002191,1,2024-02-20,0,0
CUST_0002192,1,2025-08-21,0,0
CUST_0002193,1,2022-03-17,0,0
CUST_0002194,1,2022-09-22,0,0
CUST_0002195,1,2022-11-11,0,0
CUST_0002196,1,2023-09-20,0,0
CUST_0002197,1,2024-09-19,1,0
CUST_0002198,1,2025-07-08,0,0
CUST_0002199,1,2025-10-25,1,0
CUST_0002200,1,2022-03-23,0,0
CUST_0002201,1,2022-08-18,0,0
CUST_0002202,1,2023-10-08,0,0
CUST_0002203,1,2022-10-25,0,0
CUST_0002204,1,2022-10-09,1,0
CUST_0002205,1,2023-04-13,0,0
CUST_0002206,1,2023-06-14,0,0
CUST_0002207,1,2023-02-12,0,0
CUST_0002208,1,2024-09-01,0,0
CUST_0002209,1,2022-08-11,0,0
CUST_0002210,1,2024-02-08,0,0
CUST_0002211,1,2024-11-04,0,0
CUST_0002212,1,2023-11-25,0,0
CUST_0002213,1,2023-06-30,0,0
CUST_0002214,1,2025-04-18,0,0
CUST_0002215,1,2024-10-22,0,0
CUST_0002216,1,2022-05-31,0,0
CUST_0002217,1,2025-02-07,0,0
CUST_0002218,1,2025-08-23,0,0
CUST_0002219,0,,43,1
CUST_0002220,1,2023-09-10,0,0
CUST_0002221,1,2024-02-06,0,0
CUST_0002222,1,2022-01-14,0,0
CUST_0002223,1,2025-07-20,0,0
CUST_0002224,1,2025-11-02,0,0
CUST_0002225,1,2023-10-18,0,0
CUST_0002226,1,2024-07-17,1,0
CUST_0002227,1,2022-07-26,0,0
CUST_0002228,1,2023-09-11,0,0
CUST_0002229,1,2025-06-24,0,0
CUST_0002230,1,2024-01-05,0,0
CUST_0002231,1,2024-02-19,0,0
CUST_0002232,1,2025-11-13,2,0
CUST_0002233,1,2025-01-03,0,0
CUST_0002234,1,2024-12-03,1,0
CUST_0002235,1,2025-03-02,0,0
CUST_0002236,1,2023-03-07,0,0
CUST_0002237,1,2024-03-05,0,0
CUST_0002238,1,2022-02-25,0,0
CUST_0002239,1,2022-07-27,0,0
CUST_0002240,1,2024-01-09,0,0
CUST_0002241,1,2022-04-15,1,0
CUST_0002242,1,2023-04-09,0,0
CUST_0002243,1,2023-04-15,0,0
CUST_0002244,1,2023-08-03,0,0
CUST_0002245,1,2022-09-07,0,0
CUST_0002246,1,2024-09-18,0,0
CUST_0002247,1,2023-08-26,0,0
CUST_0002248,1,2024-02-22,0,0
CUST_0002249,1,2023-02-07,0,0
CUST_0002250,1,2022-01-26,0,0
CUST_0002251,1,2023-12-21,1,0
CUST_0002252,1,2024-07-29,0,0
CUST_0002253,1,2022-01-12,2,0
CUST_0002254,1,2023-09-07,1,0
CUST_0002255,0,,30,1
CUST_0002256,1,2025-03-06,1,0
CUST_0002257,1,2024-04-27,0,0
CUST_0002258,1,2022-08-09,0,0
CUST_0002259,1,2023-06-29,1,0
CUST_0002260,1,2025-07-24,0,0
CUST_0002261,1,2022-04-06,0,0
CUST_0002262,1,2024-02-19,0,0
CUST_0002263,1,2023-09-07,0,0
CUST_0002264,1,2025-04-25,0,0
CUST_0002265,1,2024-04-21,0,0
CUST_0002266,1,2024-11-26,0,0
CUST_0002267,1,2025-05-18,0,0
CUST_0002268,1,2024-05-30,1,0
CUST_0002269,1,2022-05-11,0,0
CUST_0002270,1,2022-04-08,0,0
CUST_0002271,1,2024-11-25,0,0
CUST_0002272,1,2024-08-27,0,0
CUST_0002273,1,2025-05-28,0,0
CUST_0002274,0,,78,1
CUST_0002275,1,2024-08-14,2,0
CUST_0002276,1,2023-11-25,0,0
CUST_0002277,1,2022-01-28,0,0
CUST_0002278,1,2024-06-24,1,0
CUST_0002279,1,2023-10-31,0,0
CUST_0002280,1,2023-06-06,0,0
CUST_0002281,1,2024-07-11,0,0
CUST_0002282,1,2022-04-19,0,0
CUST_0002283,1,2024-04-09,0,0
CUST_0002284,1,2023-08-31,0,0
CUST_0002285,1,2023-10-20,0,0
CUST_0002286,1,2025-04-19,0,0
CUST_0002287,1,2022-07-30,1,0
CUST_0002288,1,2022-12-08,0,0
CUST_0002289,1,2024-12-08,0,0
CUST_0002290,1,2023-10-28,0,0
CUST_0002291,1,2024-02-13,1,0
CUST_0002292,1,2022-11-25,0,0
CUST_0002293,1,2023-07-10,0,0
CUST_0002294,1,2025-06-13,0,0
CUST_0002295,1,2025-02-18,0,0
CUST_0002296,1,2022-09-05,0,0
CUST_0002297,1,2024-11-11,2,0
CUST_0002298,1,2023-11-28,1,0
CUST_0002299,1,2023-05-18,0,0
CUST_0002300,1,2022-12-30,0,0
CUST_0002301,1,2023-05-04,0,0
CUST_0002302,1,2025-05-08,0,0
CUST_0002303,1,2025-11-27,0,0
CUST_0002304,1,2025-06-23,1,0
CUST_0002305,1,2024-03-22,0,0
CUST_0002306,1,2023-10-27,0,0
CUST_0002307,1,2024-11-06,0,0
CUST_0002308,1,2022-02-08,0,0
CUST_0002309,1,2023-10-27,0,0
CUST_0002310,1,2024-05-17,1,0
CUST_0002311,1,2022-10-22,0,0
CUST_0002312,1,2022-02-08,0,0
CUST_0002313,1,2022-07-06,0,0
CUST_0002314,1,2024-01-20,0,0
CUST_0002315,1,2024-08-19,0,0
CUST_0002316,1,2024-02-23,0,0
CUST_0002317,1,2022-11-05,0,0
CUST_0002318,1,2022-12-28,0,0
CUST_0002319,1,2023-04-07,0,0
CUST_0002320,1,2023-10-31,0,0
CUST_0002321,1,2025-06-08,0,0
CUST_0002322,1,2023-12-07,0,0
CUST_0002323,1,2025-06-27,0,0
CUST_0002324,1,2024-02-19,2,0
CUST_0002325,1,2022-01-02,0,0
CUST_0002326,1,2023-10-15,0,0
CUST_0002327,1,2022-07-01,0,0
CUST_0002328,1,2022-01-02,0,0
CUST_0002329,1,2025-04-08,0,0
CUST_0002330,1,2025-07-17,0,0
CUST_0002331,1,2024-09-03,0,0
CUST_0002332,1,2022-11-03,0,0
CUST_0002333,1,2024-05-25,0,0
CUST_0002334,1,2022-02-18,0,0
CUST_0002335,1,2024-09-22,0,0
CUST_0002336,1,2025-08-01,0,0
CUST_0002337,1,2023-01-15,0,0
CUST_0002338,1,2024-03-01,0,0
CUST_0002339,1,2024-03-01,0,0
CUST_0002340,1,2023-05-19,0,0
CUST_0002341,1,2024-02-23,0,0
CUST_0002342,1,2023-07-10,0,0
CUST_0002343,1,2023-07-26,0,0
CUST_0002344,1,2025-05-07,0,0
CUST_0002345,1,2022-04-19,0,0
CUST_0002346,1,2022-03-06,0,0
CUST_0002347,1,2025-10-09,1,0
CUST_0002348,1,2025-01-26,0,0
CUST_0002349,1,2025-03-02,4,0
CUST_0002350,1,2022-09-25,0,0
CUST_0002351,1,2025-12-03,0,0
CUST_0002352,1,2022-03-28,0,0
CUST_0002353,0,,46,1
CUST_0002354,1,2023-03-26,0,0
CUST_0002355,1,2024-07-17,0,0
CUST_0002356,1,2024-01-12,1,0
CUST_0002357,1,2023-04-17,1,0
CUST_0002358,1,2024-02-04,0,0
CUST_0002359,1,2022-04-20,0,0
CUST_0002360,1,2022-10-21,0,0
CUST_0002361,1,2022-08-03,0,0
CUST_0002362,1,2025-08-28,0,0
CUST_0002363,1,2025-05-12,0,0
CUST_0002364,1,2024-08-18,1,0
CUST_0002365,1,2025-01-21,0,0
CUST_0002366,1,2023-11-12,0,0
CUST_0002367,1,2024-11-17,0,0
CUST_0002368,1,2025-09-03,0,0
CUST_0002369,1,2025-11-23,0,0
CUST_0002370,1,2022-09-23,0,0
CUST_0002371,1,2024-06-14,0,0
CUST_0002372,1,2024-09-20,0,0
CUST_0002373,1,2022-10-12,0,0
CUST_0002374,1,2024-12-23,1,0
CUST_0002375,1,2023-08-22,0,0
CUST_0002376,1,2024-07-02,0,0
CUST_0002377,1,2023-10-29,0,0
CUST_0002378,1,2022-01-20,0,0
CUST_0002379,1,2025-10-03,0,0
CUST_0002380,1,2022-02-19,0,0
CUST_0002381,1,2025-04-27,0,0
CUST_0002382,1,2022-03-08,0,0
CUST_0002383,1,2022-12-31,0,0
CUST_0002384,1,2025-05-10,0,0
CUST_0002385,1,2024-07-02,1,0
CUST_0002386,1,2025-01-27,0,0
CUST_0002387,1,2023-10-23,0,0
CUST_0002388,1,2024-09-03,0,0
CUST_0002389,1,2025-03-29,0,0
CUST_0002390,1,2024-03-27,1,0
CUST_0002391,1,2022-01-29,1,0
CUST_0002392,1,2023-04-11,0,0
CUST_0002393,1,2025-05-06,0,0
CUST_0002394,1,2025-05-17,0,0
CUST_0002395,1,2022-09-23,0,0
CUST_0002396,1,2024-02-09,0,0
CUST_0002397,1,2024-09-19,0,0
CUST_0002398,1,2025-12-12,9,0
CUST_0002399,1,2022-09-14,0,0
CUST_0002400,1,2025-09-21,0,0
CUST_0002401,1,2024-05-08,1,0
CUST_0002402,1,2025-06-10,0,0
CUST_0002403,1,2022-03-14,0,0
CUST_0002404,1,2024-11-02,0,0
CUST_0002405,1,2023-08-08,2,0
CUST_0002406,1,2024-10-21,0,0
CUST_0002407,1,2025-03-28,0,0
CUST_0002408,1,2023-04-28,0,0
CUST_0002409,1,2025-05-24,0,0
CUST_0002410,1,2022-07-14,0,0
CUST_0002411,1,2025-08-28,0,0
CUST_0002412,1,2023-02-07,0,0
CUST_0002413,1,2022-01-04,0,0
CUST_0002414,1,2024-02-04,0,0
CUST_0002415,1,2023-06-26,0,0
CUST_0002416,1,2024-03-14,0,0
CUST_0002417,1,2022-04-16,0,0
CUST_0002418,1,2022-05-03,1,0
CUST_0002419,1,2024-08-12,0,0
CUST_0002420,1,2023-12-09,0,0
CUST_0002421,1,2024-09-09,0,0
CUST_0002422,1,2023-12-16,0,0
CUST_0002423,1,2024-02-11,0,0
CUST_0002424,1,2025-07-14,0,0
CUST_0002425,1,2025-06-18,0,0
CUST_0002426,1,2024-12-12,0,0
CUST_0002427,1,2025-02-22,1,0
CUST_0002428,1,2025-01-16,0,0
CUST_0002429,1,2022-11-06,0,0
CUST_0002430,1,2024-05-01,0,0
CUST_0002431,1,2023-07-12,1,0
CUST_0002432,1,2024-07-01,0,0
CUST_0002433,1,2023-11-29,0,0
CUST_0002434,1,2022-01-13,0,0
CUST_0002435,1,2022-07-29,1,0
CUST_0002436,1,2023-03-11,0,0
CUST_0002437,1,2024-12-11,0,0
CUST_0002438,1,2024-04-29,0,0
CUST_0002439,1,2022-04-17,0,0
CUST_0002440,1,2023-09-16,0,0
CUST_0002441,1,2022-04-30,0,0
CUST_0002442,1,2022-03-08,0,0
CUST_0002443,1,2024-09-13,0,0
CUST_0002444,1,2022-03-23,0,0
CUST_0002445,1,2023-12-15,0,0
CUST_0002446,1,2022-04-24,0,0
CUST_0002447,1,2024-01-30,0,0
CUST_0002448,1,2023-03-30,0,0
CUST_0002449,1,2024-08-17,0,0
CUST_0002450,1,2022-08-20,0,0
CUST_0002451,1,2024-02-12,0,0
CUST_0002452,1,2023-07-16,0,0
CUST_0002453,1,2022-11-12,0,0
CUST_0002454,1,2023-04-21,1,0
CUST_0002455,1,2024-05-25,0,0
CUST_0002456,1,2023-01-06,0,0
CUST_0002457,1,2024-09-19,0,0
CUST_0002458,1,2022-09-15,0,0
CUST_0002459,1,2023-12-24,0,0
CUST_0002460,1,2023-03-05,0,0
CUST_0002461,1,2024-10-31,1,0
CUST_0002462,1,2023-11-08,0,0
CUST_0002463,1,2023-10-25,0,0
CUST_0002464,1,2023-03-02,1,0
CUST_0002465,1,2025-09-02,0,0
CUST_0002466,1,2023-09-22,0,0
CUST_0002467,1,2022-05-14,0,0
CUST_0002468,1,2024-08-18,0,0
CUST_0002469,1,2022-01-18,0,0
CUST_0002470,1,2025-10-02,0,0
CUST_0002471,1,2023-01-03,0,0
CUST_0002472,1,2022-06-17,0,0
CUST_0002473,1,2022-01-17,0,0
CUST_0002474,1,2024-06-28,1,0
CUST_0002475,1,2023-06-27,0,0
CUST_0002476,1,2023-12-28,0,0
CUST_0002477,1,2022-11-02,0,0
CUST_0002478,1,2023-01-14,0,0
CUST_0002479,1,2022-12-06,0,0
CUST_0002480,1,2022-05-31,0,0
CUST_0002481,1,2024-12-04,0,0
CUST_0002482,1,2022-07-26,0,0
CUST_0002483,1,2022-05-19,0,0
CUST_0002484,1,2025-11-16,0,0
CUST_0002485,1,2024-04-25,0,0
CUST_0002486,1,2023-01-19,0,0
CUST_0002487,1,2023-12-27,0,0
CUST_0002488,1,2023-11-05,0,0
CUST_0002489,1,2024-09-18,0,0
CUST_0002490,1,2022-07-23,1,0
CUST_0002491,1,2022-01-10,0,0
CUST_0002492,1,2022-12-16,0,0
CUST_0002493,1,2025-01-04,0,0
CUST_0002494,1,2024-01-08,0,0
CUST_0002495,1,2022-08-05,0,0
CUST_0002496,1,2025-08-08,0,0
CUST_0002497,1,2022-01-04,0,0
CUST_0002498,1,2025-11-02,0,0
CUST_0002499,1,2023-08-29,0,0
CUST_0002500,1,2024-11-27,0,0
CUST_0002501,1,2023-08-12,1,0
CUST_0002502,1,2025-08-11,0,0
CUST_0002503,1,2025-01-17,0,0
CUST_0002504,1,2024-04-02,1,0
CUST_0002505,1,2024-04-09,0,0
CUST_0002506,1,2022-10-02,0,0
CUST_0002507,1,2025-03-19,0,0
CUST_0002508,1,2023-08-29,0,0
CUST_0002509,1,2025-08-31,2,0
CUST_0002510,1,2024-10-07,0,0
CUST_0002511,1,2022-04-11,1,0
CUST_0002512,1,2025-07-06,0,0
CUST_0002513,1,2025-07-26,0,0
CUST_0002514,1,2024-10-24,0,0
CUST_0002515,1,2023-02-16,0,0
CUST_0002516,1,2023-08-13,0,0
CUST_0002517,1,2023-12-11,0,0
CUST_0002518,1,2022-11-22,0,0
CUST_0002519,1,2024-09-01,2,0
CUST_0002520,1,2024-10-21,0,0
CUST_0002521,1,2023-08-23,0,0
CUST_0002522,1,2025-04-18,0,0
CUST_0002523,1,2022-01-10,0,0
CUST_0002524,1,2023-01-10,0,0
CUST_0002525,1,2023-10-08,0,0
CUST_0002526,1,2025-02-07,0,0
CUST_0002527,1,2025-02-22,0,0
CUST_0002528,1,2025-08-17,0,0
CUST_0002529,1,2023-10-14,0,0
CUST_0002530,1,2022-04-13,0,0
CUST_0002531,1,2024-12-29,0,0
CUST_0002532,1,2024-06-04,1,0
CUST_0002533,1,2024-07-05,0,0
CUST_0002534,1,2022-04-20,0,0
CUST_0002535,1,2022-08-12,0,0
CUST_0002536,1,2022-08-12,0,0
CUST_0002537,1,2024-01-21,0,0
CUST_0002538,1,2023-09-23,0,0
CUST_0002539,1,2024-04-22,0,0
CUST_0002540,1,2022-08-02,0,0
CUST_0002541,1,2025-09-28,0,0
CUST_0002542,1,2025-10-12,0,0
CUST_0002543,1,2022-09-14,1,0
CUST_0002544,1,2023-10-29,0,0
CUST_0002545,1,2024-10-16,0,0
CUST_0002546,1,2025-11-28,0,0
CUST_0002547,1,2024-12-01,0,0
CUST_0002548,1,2025-11-12,0,0
CUST_0002549,1,2024-11-18,0,0
CUST_0002550,1,2023-11-26,0,0
CUST_0002551,1,2025-05-11,0,0
CUST_0002552,1,2023-07-15,0,0
CUST_0002553,1,2022-11-23,0,0
CUST_0002554,1,2024-04-22,0,0
CUST_0002555,1,2024-12-13,0,0
CUST_0002556,1,2023-02-21,0,0
CUST_0002557,1,2024-10-18,0,0
CUST_0002558,1,2025-10-18,3,0
CUST_0002559,1,2025-05-13,0,0
CUST_0002560,1,2024-06-21,0,0
CUST_0002561,1,2022-10-07,0,0
CUST_0002562,1,2024-12-14,0,0
CUST_0002563,1,2022-08-11,0,0
CUST_0002564,1,2022-04-18,0,0
CUST_0002565,1,2023-12-19,0,0
CUST_0002566,1,2023-11-19,4,0
CUST_0002567,1,2023-08-25,0,0
CUST_0002568,1,2024-08-18,0,0
CUST_0002569,1,2024-10-26,0,0
CUST_0002570,1,2023-05-22,0,0
CUST_0002571,1,2025-04-09,0,0
CUST_0002572,1,2024-05-24,0,0
CUST_0002573,1,2022-09-25,0,0
CUST_0002574,1,2022-07-12,0,0
CUST_0002575,1,2024-01-26,0,0
CUST_0002576,1,2025-04-18,0,0
CUST_0002577,1,2024-01-30,0,0
CUST_0002578,1,2022-03-11,0,0
CUST_0002579,1,2024-11-19,0,0
CUST_0002580,1,2025-02-16,0,0
CUST_0002581,1,2023-05-25,0,0
CUST_0002582,1,2024-01-04,0,0
CUST_0002583,1,2023-04-06,1,0
CUST_0002584,1,2023-04-03,0,0
CUST_0002585,1,2023-07-21,0,0
CUST_0002586,1,2022-02-08,0,0
CUST_0002587,1,2024-08-28,1,0
CUST_0002588,1,2022-09-19,0,0
CUST_0002589,1,2022-07-03,0,0
CUST_0002590,1,2023-06-04,0,0
CUST_0002591,1,2024-09-06,0,0
CUST_0002592,1,2024-04-02,0,0
CUST_0002593,1,2024-05-22,0,0
CUST_0002594,1,2023-01-22,1,0
CUST_0002595,1,2023-07-30,0,0
CUST_0002596,1,2022-09-10,0,0
CUST_0002597,1,2024-10-31,0,0
CUST_0002598,1,2023-08-23,0,0
CUST_0002599,1,2022-07-31,1,0
CUST_0002600,1,2022-12-26,0,0
CUST_0002601,1,2022-03-09,0,0
CUST_0002602,1,2023-03-03,0,0
CUST_0002603,1,2022-01-09,0,0
CUST_0002604,1,2023-06-21,0,0
CUST_0002605,1,2024-12-25,0,0
CUST_0002606,1,2023-11-26,0,0
CUST_0002607,1,2025-04-11,0,0
CUST_0002608,1,2024-03-11,0,0
CUST_0002609,1,2022-01-22,0,0
CUST_0002610,1,2024-12-01,0,0
CUST_0002611,1,2025-05-13,1,0
CUST_0002612,1,2022-06-04,0,0
CUST_0002613,1,2024-03-20,0,0
CUST_0002614,1,2022-03-19,0,0
CUST_0002615,1,2022-04-14,0,0
CUST_0002616,1,2022-10-05,0,0
CUST_0002617,1,2023-12-21,1,0
