customer_id,bill_month,amount_due,amount_paid,late_payment
CUST_003055,2024-05-01,9.99,9.99,0
CUST_003055,2024-06-01,9.99,9.99,0
CUST_003055,2024-07-01,9.99,9.99,0
CUST_003055,2024-08-01,9.99,9.99,0
CUST_003055,2024-09-01,9.99,9.99,0
CUST_003055,2024-10-01,9.99,9.99,0
CUST_003055,2024-11-01,9.99,9.99,0
CUST_003055,2024-12-01,9.99,9.99,0
CUST_003056,2024-05-01,15.49,15.49,0
CUST_003056,2024-06-01,15.49,15.49,0
CUST_003056,2024-07-01,15.49,15.49,0
CUST_003056,2024-08-01,15.49,15.49,0
CUST_003056,2024-09-01,15.49,15.49,0
CUST_003056,2024-10-01,15.49,15.49,0
CUST_003056,2024-11-01,15.49,15.49,0
CUST_003056,2024-12-01,15.49,15.49,0
CUST_003057,2024-01-01,9.99,9.99,0
CUST_003057,2024-02-01,9.99,9.99,0
CUST_003057,2024-03-01,9.99,9.99,0
CUST_003057,2024-04-01,9.99,9.99,0
CUST_003057,2024-05-01,9.99,9.99,0
CUST_003057,2024-06-01,9.99,9.99,0
CUST_003057,2024-07-01,9.99,9.99,0
CUST_003057,2024-08-01,9.99,9.99,0
CUST_003057,2024-09-01,9.99,0.0,1
CUST_003057,2024-10-01,9.99,5.0,1
CUST_003057,2024-11-01,9.99,9.99,0
CUST_003057,2024-12-01,9.99,9.99,0
CUST_003058,2024-07-01,19.99,19.99,0
CUST_003058,2024-08-01,19.99,19.99,1
CUST_003058,2024-09-01,19.99,19.99,0
CUST_003058,2024-10-01,19.99,19.99,0
CUST_003058,2024-11-01,19.99,19.99,1
CUST_003058,2024-12-01,19.99,19.99,0
CUST_003059,2024-06-01,9.99,9.99,0
CUST_003059,2024-07-01,9.99,5.0,1
CUST_003059,2024-08-01,9.99,9.99,0
CUST_003059,2024-09-01,9.99,9.99,0
CUST_003059,2024-10-01,9.99,9.99,0
CUST_003059,2024-11-01,9.99,9.99,0
CUST_003059,2024-12-01,9.99,9.99,0
CUST_003060,2024-02-01,9.99,9.99,0
CUST_003060,2024-03-01,9.99,9.99,0
CUST_003060,2024-04-01,9.99,9.99,0
CUST_003060,2024-05-01,9.99,9.99,0
CUST_003060,2024-06-01,9.99,9.99,0
CUST_003060,2024-07-01,9.99,0.0,1
CUST_003060,2024-08-01,9.99,9.99,0
CUST_003060,2024-09-01,9.99,9.99,0
CUST_003060,2024-10-01,9.99,9.99,0
CUST_003060,2024-11-01,9.99,9.99,0
CUST_003060,2024-12-01,9.99,9.99,0
CUST_003061,2024-01-01,19.99,19.99,0
CUST_003061,2024-02-01,19.99,19.99,0
CUST_003061,2024-03-01,19.99,19.99,0
CUST_003061,2024-04-01,19.99,19.99,0
CUST_003061,2024-05-01,19.99,19.99,0
CUST_003061,2024-06-01,19.99,19.99,0
CUST_003061,2024-07-01,19.99,19.99,0
CUST_003061,2024-08-01,19.99,19.99,0
CUST_003061,2024-09-01,19.99,19.99,0
CUST_003061,2024-10-01,19.99,9.99,1
CUST_003061,2024-11-01,19.99,19.99,0
CUST_003061,2024-12-01,19.99,19.99,0
CUST_003062,2024-07-01,19.99,9.99,1
CUST_003062,2024-08-01,19.99,19.99,0
CUST_003062,2024-09-01,19.99,19.99,0
CUST_003062,2024-10-01,19.99,19.99,0
CUST_003062,2024-11-01,19.99,19.99,0
CUST_003062,2024-12-01,19.99,19.99,0
CUST_003063,2024-10-01,9.99,0.0,1
CUST_003063,2024-11-01,9.99,9.99,0
CUST_003063,2024-12-01,9.99,9.99,0
CUST_003064,2024-08-01,15.49,15.49,0
CUST_003064,2024-09-01,15.49,15.49,0
CUST_003064,2024-10-01,15.49,15.49,0
CUST_003064,2024-11-01,15.49,15.49,0
CUST_003064,2024-12-01,15.49,15.49,0
CUST_003065,2024-01-01,9.99,9.99,0
CUST_003065,2024-02-01,9.99,9.99,0
CUST_003065,2024-03-01,9.99,9.99,0
CUST_003065,2024-04-01,9.99,9.99,0
CUST_003065,2024-05-01,9.99,9.99,0
CUST_003065,2024-06-01,9.99,9.99,0
CUST_003065,2024-07-01,9.99,9.99,0
CUST_003065,2024-08-01,9.99,9.99,0
CUST_003065,2024-09-01,9.99,0.0,1
CUST_003065,2024-10-01,9.99,9.99,0
CUST_003065,2024-11-01,9.99,9.99,0
CUST_003065,2024-12-01,9.99,9.99,0
CUST_003066,2024-01-01,15.49,15.49,0
CUST_003066,2024-02-01,15.49,15.49,0
CUST_003066,2024-03-01,15.49,15.49,0
CUST_003066,2024-04-01,15.49,15.49,0
CUST_003066,2024-05-01,15.49,15.49,0
CUST_003066,2024-06-01,15.49,15.49,0
CUST_003066,2024-07-01,15.49,15.49,0
CUST_003066,2024-08-01,15.49,15.49,0
CUST_003066,2024-09-01,15.49,15.49,0
CUST_003066,2024-10-01,15.49,15.49,0
CUST_003066,2024-11-01,15.49,15.49,0
CUST_003066,2024-12-01,15.49,15.49,0
CUST_003067,2024-01-01,19.99,19.99,0
CUST_003067,2024-02-01,19.99,19.99,0
CUST_003067,2024-03-01,19.99,19.99,0
CUST_003067,2024-04-01,19.99,19.99,0
CUST_003067,2024-05-01,19.99,19.99,0
CUST_003067,2024-06-01,19.99,19.99,0
CUST_003067,2024-07-01,19.99,19.99,0
CUST_003067,2024-08-01,19.99,19.99,0
CUST_003067,2024-09-01,19.99,19.99,0
CUST_003067,2024-10-01,19.99,19.99,0
CUST_003067,2024-11-01,19.99,19.99,0
CUST_003067,2024-12-01,19.99,19.99,0
CUST_003068,2024-01-01,9.99,9.99,0
CUST_003068,2024-02-01,9.99,9.99,0
CUST_003068,2024-03-01,9.99,9.99,0
CUST_003068,2024-04-01,9.99,9.99,0
CUST_003068,2024-05-01,9.99,9.99,0
CUST_003068,2024-06-01,9.99,9.99,0
CUST_003068,2024-07-01,9.99,0.0,1
CUST_003068,2024-08-01,9.99,9.99,0
CUST_003068,2024-09-01,9.99,9.99,0
CUST_003068,2024-10-01,9.99,9.99,0
CUST_003068,2024-11-01,9.99,9.99,0
CUST_003068,2024-12-01,9.99,9.99,0
CUST_003069,2024-01-01,9.99,9.99,0
CUST_003069,2024-02-01,9.99,9.99,0
CUST_003069,2024-03-01,9.99,9.99,0
CUST_003069,2024-04-01,9.99,9.99,0
CUST_003069,2024-05-01,9.99,9.99,0
CUST_003069,2024-06-01,9.99,9.99,0
CUST_003069,2024-07-01,9.99,9.99,0
CUST_003069,2024-08-01,9.99,9.99,0
CUST_003069,2024-09-01,9.99,0.0,1
CUST_003069,2024-10-01,9.99,9.99,0
CUST_003069,2024-11-01,9.99,9.99,0
CUST_003069,2024-12-01,9.99,9.99,0
CUST_003070,2024-01-01,9.99,9.99,0
CUST_003070,2024-02-01,9.99,9.99,0
CUST_003070,2024-03-01,9.99,9.99,0
CUST_003070,2024-04-01,9.99,9.99,0
CUST_003070,2024-05-01,9.99,9.99,0
CUST_003070,2024-06-01,9.99,9.99,0
CUST_003070,2024-07-01,9.99,9.99,0
CUST_003070,2024-08-01,9.99,9.99,0
CUST_003070,2024-09-01,9.99,9.99,0
CUST_003070,2024-10-01,9.99,0.0,1
CUST_003070,2024-11-01,9.99,9.99,0
CUST_003070,2024-12-01,9.99,9.99,0
CUST_003071,2024-01-01,9.99,9.99,0
CUST_003071,2024-02-01,9.99,9.99,0
CUST_003071,2024-03-01,9.99,9.99,0
CUST_003071,2024-04-01,9.99,9.99,0
CUST_003071,2024-05-01,9.99,9.99,0
CUST_003071,2024-06-01,9.99,9.99,0
CUST_003071,2024-07-01,9.99,9.99,0
CUST_003071,2024-08-01,9.99,9.99,0
CUST_003071,2024-09-01,9.99,9.99,0
CUST_003071,2024-10-01,9.99,9.99,0
CUST_003071,2024-11-01,9.99,9.99,0
CUST_003071,2024-12-01,9.99,9.99,0
CUST_003072,2024-11-01,9.99,5.0,1
CUST_003072,2024-12-01,9.99,9.99,1
CUST_003073,2024-07-01,19.99,19.99,0
CUST_003073,2024-08-01,19.99,19.99,0
CUST_003073,2024-09-01,19.99,19.99,0
CUST_003073,2024-10-01,19.99,19.99,0
CUST_003073,2024-11-01,19.99,19.99,0
CUST_003073,2024-12-01,19.99,19.99,0
CUST_003074,2024-01-01,9.99,9.99,0
CUST_003074,2024-02-01,9.99,9.99,0
CUST_003074,2024-03-01,9.99,9.99,0
CUST_003074,2024-04-01,9.99,9.99,0
CUST_003074,2024-05-01,9.99,0.0,1
CUST_003074,2024-06-01,9.99,9.99,0
CUST_003074,2024-07-01,9.99,9.99,0
CUST_003074,2024-08-01,9.99,9.99,0
CUST_003074,2024-09-01,9.99,9.99,0
CUST_003074,2024-10-01,9.99,9.99,0
CUST_003074,2024-11-01,9.99,9.99,1
CUST_003074,2024-12-01,9.99,9.99,0
CUST_003075,2024-01-01,15.49,15.49,0
CUST_003075,2024-02-01,15.49,15.49,0
CUST_003075,2024-03-01,15.49,15.49,0
CUST_003075,2024-04-01,15.49,15.49,0
CUST_003075,2024-05-01,15.49,15.49,0
CUST_003075,2024-06-01,15.49,15.49,0
CUST_003075,2024-07-01,15.49,15.49,0
CUST_003075,2024-08-01,15.49,15.49,0
CUST_003075,2024-09-01,15.49,15.49,0
CUST_003075,2024-10-01,15.49,15.49,0
CUST_003075,2024-11-01,15.49,15.49,0
CUST_003075,2024-12-01,15.49,15.49,0
CUST_003076,2024-08-01,15.49,15.49,0
CUST_003076,2024-09-01,15.49,15.49,0
CUST_003076,2024-10-01,15.49,15.49,0
CUST_003076,2024-11-01,15.49,15.49,0
CUST_003076,2024-12-01,15.49,15.49,0
CUST_003077,2024-10-01,15.49,15.49,0
CUST_003077,2024-11-01,15.49,15.49,0
CUST_003077,2024-12-01,15.49,15.49,0
CUST_003078,2024-11-01,15.49,15.49,0
CUST_003078,2024-12-01,15.49,15.49,0
CUST_003079,2024-01-01,9.99,9.99,0
CUST_003079,2024-02-01,9.99,9.99,0
CUST_003079,2024-03-01,9.99,9.99,0
CUST_003079,2024-04-01,9.99,9.99,0
CUST_003079,2024-05-01,9.99,9.99,0
CUST_003079,2024-06-01,9.99,9.99,0
CUST_003079,2024-07-01,9.99,0.0,1
CUST_003079,2024-08-01,9.99,9.99,0
CUST_003079,2024-09-01,9.99,9.99,0
CUST_003079,2024-10-01,9.99,9.99,0
CUST_003079,2024-11-01,9.99,9.99,0
CUST_003079,2024-12-01,9.99,9.99,0
CUST_003080,2024-01-01,15.49,15.49,0
CUST_003080,2024-02-01,15.49,0.0,1
CUST_003080,2024-03-01,15.49,15.49,0
CUST_003080,2024-04-01,15.49,15.49,0
CUST_003080,2024-05-01,15.49,15.49,0
CUST_003080,2024-06-01,15.49,15.49,0
CUST_003080,2024-07-01,15.49,15.49,0
CUST_003080,2024-08-01,15.49,15.49,0
CUST_003080,2024-09-01,15.49,15.49,0
CUST_003080,2024-10-01,15.49,15.49,0
CUST_003080,2024-11-01,15.49,15.49,0
CUST_003080,2024-12-01,15.49,15.49,0
CUST_003081,2024-01-01,9.99,9.99,0
CUST_003081,2024-02-01,9.99,9.99,0
CUST_003081,2024-03-01,9.99,9.99,0
CUST_003081,2024-04-01,9.99,9.99,0
CUST_003081,2024-05-01,9.99,9.99,0
CUST_003081,2024-06-01,9.99,9.99,0
CUST_003081,2024-07-01,9.99,9.99,0
CUST_003081,2024-08-01,9.99,9.99,0
CUST_003081,2024-09-01,9.99,9.99,0
CUST_003081,2024-10-01,9.99,9.99,0
CUST_003081,2024-11-01,9.99,9.99,0
CUST_003081,2024-12-01,9.99,9.99,0
CUST_003082,2024-01-01,15.49,15.49,0
CUST_003082,2024-02-01,15.49,15.49,0
CUST_003082,2024-03-01,15.49,15.49,0
CUST_003082,2024-04-01,15.49,15.49,0
CUST_003082,2024-05-01,15.49,15.49,0
CUST_003082,2024-06-01,15.49,15.49,0
CUST_003082,2024-07-01,15.49,0.0,1
CUST_003082,2024-08-01,15.49,15.49,0
CUST_003082,2024-09-01,15.49,15.49,0
CUST_003082,2024-10-01,15.49,15.49,0
CUST_003082,2024-11-01,15.49,15.49,0
CUST_003082,2024-12-01,15.49,15.49,0
CUST_003083,2024-02-01,9.99,9.99,0
CUST_003083,2024-03-01,9.99,9.99,0
CUST_003083,2024-04-01,9.99,9.99,0
CUST_003083,2024-05-01,9.99,5.0,1
CUST_003083,2024-06-01,9.99,9.99,0
CUST_003083,2024-07-01,9.99,9.99,0
CUST_003083,2024-08-01,9.99,9.99,0
CUST_003083,2024-09-01,9.99,9.99,0
CUST_003083,2024-10-01,9.99,9.99,0
CUST_003083,2024-11-01,9.99,9.99,0
CUST_003083,2024-12-01,9.99,9.99,0
CUST_003084,2024-01-01,15.49,15.49,0
CUST_003084,2024-02-01,15.49,15.49,0
CUST_003084,2024-03-01,15.49,15.49,0
CUST_003084,2024-04-01,15.49,15.49,0
CUST_003084,2024-05-01,15.49,15.49,0
CUST_003084,2024-06-01,15.49,15.49,0
CUST_003084,2024-07-01,15.49,15.49,0
CUST_003084,2024-08-01,15.49,15.49,0
CUST_003084,2024-09-01,15.49,15.49,0
CUST_003084,2024-10-01,15.49,15.49,0
CUST_003084,2024-11-01,15.49,15.49,0
CUST_003084,2024-12-01,15.49,15.49,0
CUST_003085,2024-01-01,15.49,15.49,0
CUST_003085,2024-02-01,15.49,15.49,0
CUST_003085,2024-03-01,15.49,15.49,0
CUST_003085,2024-04-01,15.49,15.49,0
CUST_003085,2024-05-01,15.49,15.49,0
CUST_003085,2024-06-01,15.49,15.49,0
CUST_003085,2024-07-01,15.49,15.49,0
CUST_003085,2024-08-01,15.49,15.49,0
CUST_003085,2024-09-01,15.49,15.49,0
CUST_003085,2024-10-01,15.49,15.49,0
CUST_003085,2024-11-01,15.49,15.49,0
CUST_003085,2024-12-01,15.49,15.49,0
CUST_003086,2024-07-01,15.49,15.49,0
CUST_003086,2024-08-01,15.49,15.49,0
CUST_003086,2024-09-01,15.49,15.49,0
CUST_003086,2024-10-01,15.49,15.49,0
CUST_003086,2024-11-01,15.49,15.49,0
CUST_003086,2024-12-01,15.49,15.49,1
CUST_003087,2024-01-01,9.99,9.99,0
CUST_003087,2024-02-01,9.99,9.99,0
CUST_003087,2024-03-01,9.99,9.99,0
CUST_003087,2024-04-01,9.99,9.99,0
CUST_003087,2024-05-01,9.99,9.99,0
CUST_003087,2024-06-01,9.99,9.99,0
CUST_003087,2024-07-01,9.99,9.99,0
CUST_003087,2024-08-01,9.99,9.99,0
CUST_003087,2024-09-01,9.99,9.99,1
CUST_003087,2024-10-01,9.99,9.99,0
CUST_003087,2024-11-01,9.99,9.99,0
CUST_003087,2024-12-01,9.99,9.99,0
CUST_003088,2024-01-01,9.99,9.99,1
CUST_003088,2024-02-01,9.99,9.99,0
CUST_003088,2024-03-01,9.99,5.0,1
CUST_003088,2024-04-01,9.99,9.99,0
CUST_003088,2024-05-01,9.99,9.99,0
CUST_003088,2024-06-01,9.99,9.99,0
CUST_003088,2024-07-01,9.99,9.99,0
CUST_003088,2024-08-01,9.99,9.99,0
CUST_003088,2024-09-01,9.99,9.99,0
CUST_003088,2024-10-01,9.99,9.99,0
CUST_003088,2024-11-01,9.99,9.99,0
CUST_003088,2024-12-01,9.99,9.99,0
CUST_003089,2024-09-01,19.99,19.99,0
CUST_003089,2024-10-01,19.99,19.99,0
CUST_003089,2024-11-01,19.99,19.99,0
CUST_003089,2024-12-01,19.99,19.99,0
CUST_003090,2024-01-01,9.99,9.99,0
CUST_003090,2024-02-01,9.99,9.99,0
CUST_003090,2024-03-01,9.99,9.99,0
CUST_003090,2024-04-01,9.99,9.99,0
CUST_003090,2024-05-01,9.99,9.99,0
CUST_003090,2024-06-01,9.99,9.99,0
CUST_003090,2024-07-01,9.99,9.99,0
CUST_003090,2024-08-01,9.99,0.0,1
CUST_003090,2024-09-01,9.99,9.99,0
CUST_003090,2024-10-01,9.99,9.99,0
CUST_003090,2024-11-01,9.99,9.99,0
CUST_003090,2024-12-01,9.99,9.99,0
CUST_003091,2024-10-01,9.99,9.99,0
CUST_003091,2024-11-01,9.99,9.99,0
CUST_003091,2024-12-01,9.99,9.99,0
CUST_003092,2024-01-01,15.49,15.49,0
CUST_003092,2024-02-01,15.49,15.49,0
CUST_003092,2024-03-01,15.49,15.49,0
CUST_003092,2024-04-01,15.49,15.49,0
CUST_003092,2024-05-01,15.49,15.49,0
CUST_003092,2024-06-01,15.49,15.49,0
CUST_003092,2024-07-01,15.49,15.49,0
CUST_003092,2024-08-01,15.49,15.49,0
CUST_003092,2024-09-01,15.49,15.49,0
CUST_003092,2024-10-01,15.49,15.49,0
CUST_003092,2024-11-01,15.49,15.49,0
CUST_003092,2024-12-01,15.49,15.49,0
CUST_003093,2024-01-01,19.99,19.99,0
CUST_003093,2024-02-01,19.99,19.99,0
CUST_003093,2024-03-01,19.99,19.99,0
CUST_003093,2024-04-01,19.99,19.99,0
CUST_003093,2024-05-01,19.99,19.99,0
CUST_003093,2024-06-01,19.99,19.99,0
CUST_003093,2024-07-01,19.99,19.99,0
CUST_003093,2024-08-01,19.99,19.99,0
CUST_003093,2024-09-01,19.99,19.99,0
CUST_003093,2024-10-01,19.99,19.99,0
CUST_003093,2024-11-01,19.99,19.99,0
CUST_003093,2024-12-01,19.99,19.99,0
CUST_003094,2024-01-01,9.99,9.99,0
CUST_003094,2024-02-01,9.99,9.99,0
CUST_003094,2024-03-01,9.99,9.99,0
CUST_003094,2024-04-01,9.99,9.99,0
CUST_003094,2024-05-01,9.99,9.99,0
CUST_003094,2024-06-01,9.99,9.99,0
CUST_003094,2024-07-01,9.99,9.99,0
CUST_003094,2024-08-01,9.99,9.99,0
CUST_003094,2024-09-01,9.99,9.99,0
CUST_003094,2024-10-01,9.99,9.99,0
CUST_003094,2024-11-01,9.99,9.99,0
CUST_003094,2024-12-01,9.99,9.99,0
CUST_003095,2024-01-01,15.49,15.49,0
CUST_003095,2024-02-01,15.49,15.49,0
CUST_003095,2024-03-01,15.49,15.49,0
CUST_003095,2024-04-01,15.49,15.49,0
CUST_003095,2024-05-01,15.49,15.49,0
CUST_003095,2024-06-01,15.49,15.49,0
CUST_003095,2024-07-01,15.49,15.49,0
CUST_003095,2024-08-01,15.49,15.49,0
CUST_003095,2024-09-01,15.49,15.49,0
CUST_003095,2024-10-01,15.49,15.49,0
CUST_003095,2024-11-01,15.49,15.49,0
CUST_003095,2024-12-01,15.49,15.49,0
CUST_003096,2024-01-01,15.49,15.49,0
CUST_003096,2024-02-01,15.49,15.49,0
CUST_003096,2024-03-01,15.49,15.49,0
CUST_003096,2024-04-01,15.49,15.49,0
CUST_003096,2024-05-01,15.49,15.49,0
CUST_003096,2024-06-01,15.49,15.49,0
CUST_003096,2024-07-01,15.49,15.49,0
CUST_003096,2024-08-01,15.49,15.49,0
CUST_003096,2024-09-01,15.49,15.49,0
CUST_003096,2024-10-01,15.49,15.49,0
CUST_003096,2024-11-01,15.49,15.49,0
CUST_003096,2024-12-01,15.49,15.49,0
CUST_003097,2024-01-01,9.99,9.99,0
CUST_003097,2024-02-01,9.99,9.99,0
CUST_003097,2024-03-01,9.99,9.99,0
CUST_003097,2024-04-01,9.99,9.99,0
CUST_003097,2024-05-01,9.99,9.99,0
CUST_003097,2024-06-01,9.99,9.99,0
CUST_003097,2024-07-01,9.99,9.99,0
CUST_003097,2024-08-01,9.99,9.99,0
CUST_003097,2024-09-01,9.99,9.99,0
CUST_003097,2024-10-01,9.99,9.99,0
CUST_003097,2024-11-01,9.99,9.99,0
CUST_003097,2024-12-01,9.99,9.99,0
CUST_003098,2024-01-01,15.49,15.49,0
CUST_003098,2024-02-01,15.49,15.49,0
CUST_003098,2024-03-01,15.49,15.49,0
CUST_003098,2024-04-01,15.49,15.49,0
CUST_003098,2024-05-01,15.49,15.49,0
CUST_003098,2024-06-01,15.49,15.49,0
CUST_003098,2024-07-01,15.49,15.49,0
CUST_003098,2024-08-01,15.49,15.49,0
CUST_003098,2024-09-01,15.49,15.49,0
CUST_003098,2024-10-01,15.49,15.49,0
CUST_003098,2024-11-01,15.49,15.49,0
CUST_003098,2024-12-01,15.49,15.49,0
CUST_003099,2024-01-01,19.99,19.99,0
CUST_003099,2024-02-01,19.99,19.99,0
CUST_003099,2024-03-01,19.99,19.99,0
CUST_003099,2024-04-01,19.99,19.99,0
CUST_003099,2024-05-01,19.99,19.99,0
CUST_003099,2024-06-01,19.99,19.99,0
CUST_003099,2024-07-01,19.99,19.99,0
CUST_003099,2024-08-01,19.99,19.99,0
CUST_003099,2024-09-01,19.99,19.99,0
CUST_003099,2024-10-01,19.99,19.99,0
CUST_003099,2024-11-01,19.99,19.99,0
CUST_003099,2024-12-01,19.99,19.99,0
CUST_003100,2024-01-01,19.99,19.99,0
CUST_003100,2024-02-01,19.99,19.99,0
CUST_003100,2024-03-01,19.99,19.99,0
CUST_003100,2024-04-01,19.99,19.99,0
CUST_003100,2024-05-01,19.99,19.99,0
CUST_003100,2024-06-01,19.99,19.99,0
CUST_003100,2024-07-01,19.99,19.99,0
CUST_003100,2024-08-01,19.99,19.99,0
CUST_003100,2024-09-01,19.99,19.99,0
CUST_003100,2024-10-01,19.99,19.99,0
CUST_003100,2024-11-01,19.99,19.99,0
CUST_003100,2024-12-01,19.99,19.99,0
CUST_003101,2024-05-01,9.99,9.99,0
CUST_003101,2024-06-01,9.99,9.99,0
CUST_003101,2024-07-01,9.99,9.99,0
CUST_003101,2024-08-01,9.99,9.99,0
CUST_003101,2024-09-01,9.99,9.99,0
CUST_003101,2024-10-01,9.99,9.99,0
CUST_003101,2024-11-01,9.99,9.99,0
CUST_003101,2024-12-01,9.99,9.99,0
CUST_003102,2024-06-01,15.49,15.49,0
CUST_003102,2024-07-01,15.49,0.0,1
CUST_003102,2024-08-01,15.49,15.49,0
CUST_003102,2024-09-01,15.49,15.49,0
CUST_003102,2024-10-01,15.49,15.49,0
CUST_003102,2024-11-01,15.49,15.49,0
CUST_003102,2024-12-01,15.49,15.49,0
CUST_003103,2024-06-01,15.49,15.49,0
CUST_003103,2024-07-01,15.49,15.49,0
CUST_003103,2024-08-01,15.49,15.49,0
CUST_003103,2024-09-01,15.49,15.49,0
CUST_003103,2024-10-01,15.49,15.49,0
CUST_003103,2024-11-01,15.49,15.49,0
CUST_003103,2024-12-01,15.49,15.49,0
CUST_003104,2024-01-01,9.99,9.99,0
CUST_003104,2024-02-01,9.99,9.99,0
CUST_003104,2024-03-01,9.99,9.99,0
CUST_003104,2024-04-01,9.99,9.99,0
CUST_003104,2024-05-01,9.99,9.99,0
CUST_003104,2024-06-01,9.99,5.0,1
CUST_003104,2024-07-01,9.99,9.99,0
CUST_003104,2024-08-01,9.99,9.99,0
CUST_003104,2024-09-01,9.99,9.99,0
CUST_003104,2024-10-01,9.99,9.99,0
CUST_003104,2024-11-01,9.99,9.99,0
CUST_003104,2024-12-01,9.99,9.99,0
CUST_003105,2024-07-01,15.49,15.49,0
CUST_003105,2024-08-01,15.49,15.49,0
CUST_003105,2024-09-01,15.49,15.49,0
CUST_003105,2024-10-01,15.49,15.49,0
CUST_003105,2024-11-01,15.49,15.49,0
CUST_003105,2024-12-01,15.49,15.49,0
CUST_003106,2024-01-01,9.99,9.99,0
CUST_003106,2024-02-01,9.99,9.99,0
CUST_003106,2024-03-01,9.99,9.99,0
CUST_003106,2024-04-01,9.99,9.99,0
CUST_003106,2024-05-01,9.99,9.99,0
CUST_003106,2024-06-01,9.99,9.99,0
CUST_003106,2024-07-01,9.99,9.99,0
CUST_003106,2024-08-01,9.99,9.99,0
CUST_003106,2024-09-01,9.99,9.99,0
CUST_003106,2024-10-01,9.99,9.99,0
CUST_003106,2024-11-01,9.99,9.99,0
CUST_003106,2024-12-01,9.99,9.99,0
CUST_003107,2024-01-01,9.99,9.99,0
CUST_003107,2024-02-01,9.99,9.99,0
CUST_003107,2024-03-01,9.99,9.99,0
CUST_003107,2024-04-01,9.99,5.0,1
CUST_003107,2024-05-01,9.99,9.99,0
CUST_003107,2024-06-01,9.99,9.99,0
CUST_003107,2024-07-01,9.99,9.99,0
CUST_003107,2024-08-01,9.99,9.99,0
CUST_003107,2024-09-01,9.99,9.99,0
CUST_003107,2024-10-01,9.99,9.99,0
CUST_003107,2024-11-01,9.99,9.99,0
CUST_003107,2024-12-01,9.99,9.99,0
CUST_003108,2024-01-01,9.99,9.99,0
CUST_003108,2024-02-01,9.99,9.99,0
CUST_003108,2024-03-01,9.99,9.99,0
CUST_003108,2024-04-01,9.99,9.99,0
CUST_003108,2024-05-01,9.99,9.99,0
CUST_003108,2024-06-01,9.99,9.99,0
CUST_003108,2024-07-01,9.99,9.99,0
CUST_003108,2024-08-01,9.99,9.99,0
CUST_003108,2024-09-01,9.99,9.99,0
CUST_003108,2024-10-01,9.99,9.99,0
CUST_003108,2024-11-01,9.99,9.99,0
CUST_003108,2024-12-01,9.99,9.99,0
CUST_003109,2024-01-01,9.99,9.99,0
CUST_003109,2024-02-01,9.99,9.99,0
CUST_003109,2024-03-01,9.99,9.99,0
CUST_003109,2024-04-01,9.99,9.99,0
CUST_003109,2024-05-01,9.99,9.99,0
CUST_003109,2024-06-01,9.99,9.99,0
CUST_003109,2024-07-01,9.99,9.99,0
CUST_003109,2024-08-01,9.99,9.99,0
CUST_003109,2024-09-01,9.99,9.99,0
CUST_003109,2024-10-01,9.99,9.99,0
CUST_003109,2024-11-01,9.99,9.99,0
CUST_003109,2024-12-01,9.99,9.99,0
CUST_003110,2024-01-01,15.49,15.49,0
CUST_003110,2024-02-01,15.49,15.49,0
CUST_003110,2024-03-01,15.49,15.49,0
CUST_003110,2024-04-01,15.49,15.49,0
CUST_003110,2024-05-01,15.49,15.49,0
CUST_003110,2024-06-01,15.49,15.49,0
CUST_003110,2024-07-01,15.49,15.49,0
CUST_003110,2024-08-01,15.49,15.49,0
CUST_003110,2024-09-01,15.49,15.49,0
CUST_003110,2024-10-01,15.49,15.49,0
CUST_003110,2024-11-01,15.49,15.49,0
CUST_003110,2024-12-01,15.49,15.49,0
CUST_003111,2024-06-01,9.99,9.99,0
CUST_003111,2024-07-01,9.99,9.99,0
CUST_003111,2024-08-01,9.99,9.99,0
CUST_003111,2024-09-01,9.99,9.99,0
CUST_003111,2024-10-01,9.99,9.99,0
CUST_003111,2024-11-01,9.99,9.99,0
CUST_003111,2024-12-01,9.99,9.99,0
CUST_003112,2024-07-01,15.49,15.49,0
CUST_003112,2024-08-01,15.49,15.49,0
CUST_003112,2024-09-01,15.49,15.49,0
CUST_003112,2024-10-01,15.49,15.49,0
CUST_003112,2024-11-01,15.49,15.49,0
CUST_003112,2024-12-01,15.49,15.49,0
CUST_003113,2024-01-01,9.99,9.99,0
CUST_003113,2024-02-01,9.99,9.99,0
CUST_003113,2024-03-01,9.99,9.99,0
CUST_003113,2024-04-01,9.99,9.99,0
CUST_003113,2024-05-01,9.99,9.99,0
CUST_003113,2024-06-01,9.99,9.99,0
CUST_003113,2024-07-01,9.99,9.99,0
CUST_003113,2024-08-01,9.99,9.99,0
CUST_003113,2024-09-01,9.99,9.99,0
CUST_003113,2024-10-01,9.99,9.99,0
CUST_003113,2024-11-01,9.99,9.99,0
CUST_003113,2024-12-01,9.99,9.99,0
CUST_003114,2024-04-01,15.49,15.49,0
CUST_003114,2024-05-01,15.49,15.49,0
CUST_003114,2024-06-01,15.49,15.49,0
CUST_003114,2024-07-01,15.49,15.49,0
CUST_003114,2024-08-01,15.49,15.49,0
CUST_003114,2024-09-01,15.49,15.49,0
CUST_003114,2024-10-01,15.49,15.49,0
CUST_003114,2024-11-01,15.49,15.49,0
CUST_003114,2024-12-01,15.49,15.49,0
CUST_003115,2024-01-01,19.99,19.99,0
CUST_003115,2024-02-01,19.99,19.99,0
CUST_003115,2024-03-01,19.99,19.99,0
CUST_003115,2024-04-01,19.99,19.99,0
